Recency,Frequency,Monetary,Quantity,Ø_Price,∃_items,%_Cancelled,Ø_Qty,Ø_InvoiceQty,Average_Price,Ø_basket,Country,Flag
650,5,943.29,635,2.5476623376623375,64,25.0,9.81,216.19480519480518,2.56,-35.4,United Kingdom,🇬🇧
604,4,812.74,441,2.088636363636364,68,0.0,4.2,120.05454545454545,1.77,5.13,United Kingdom,🇬🇧
419,3,476.6,253,5.219565217391304,19,0.0,9.66,212.65217391304347,4.55,28.03,United Kingdom,🇬🇧
381,5,2216.8,1100,3.245431034482759,98,0.0,9.48,411.9396551724138,3.25,21.34,United Kingdom,🇬🇧
607,16,5781.4400000000005,2254,3.5007775377969765,176,0.0,6.31,170.83585313174947,3.43,10.16,United Kingdom,🇬🇧
536,2,406.02,237,2.5226027397260276,66,0.0,3.25,116.15068493150685,2.52,5.83,United Kingdom,🇬🇧
357,1,75.78,48,1.7280000000000002,5,0.0,9.79,48.0,2.25,15.16,United Kingdom,🇬🇧
431,8,1270.7,761,2.673421052631579,53,0.0,8.78,129.98684210526315,3.4,15.61,United Kingdom,🇬🇧
464,2,182.59,253,2.7847058823529416,17,0.0,14.88,209.47058823529412,2.78,10.33,United Kingdom,🇬🇧
381,1,113.35,13,10.235714285714286,7,0.0,1.86,13.0,10.24,16.19,United Kingdom,🇬🇧
730,3,144.84,166,3.5907692307692307,12,66.66666666666667,12.77,144.30769230769232,3.59,-12.75,United Kingdom,🇬🇧
737,7,1877.76,1029,2.6817647058823533,118,0.0,6.7,179.9264705882353,2.81,9.46,United Kingdom,🇬🇧
393,1,225.6,154,2.4692307692307693,13,0.0,10.0,154.0,3.08,17.35,United Kingdom,🇬🇧
533,3,1051.71,731,2.9316666666666666,32,0.0,20.27,214.5,3.1,72.66,United Kingdom,🇬🇧
588,5,392.13,125,6.29,10,0.0,10.42,18.083333333333332,6.29,24.22,United Kingdom,🇬🇧
387,1,316.1,116,4.5687500000000005,16,0.0,7.96,116.0,3.94,19.76,United Kingdom,🇬🇧
726,4,857.7900000000001,429,3.258,47,0.0,8.88,144.47272727272727,2.93,18.78,United Kingdom,🇬🇧
564,1,91.8,48,2.783333333333333,6,0.0,8.0,48.0,2.78,15.3,United Kingdom,🇬🇧
458,2,218.46,146,2.054444444444444,8,0.0,8.52,84.66666666666667,5.5,18.5,United Kingdom,🇬🇧
622,2,1302.51,438,10.530222222222223,44,0.0,9.54,268.4888888888889,6.78,22.35,United Kingdom,🇬🇧
673,1,485.5,402,1.4258333333333333,24,0.0,15.83,402.0,1.47,20.23,United Kingdom,🇬🇧
569,9,1290.66,432,4.081829268292683,54,0.0,5.45,103.60975609756098,4.03,14.36,United Kingdom,🇬🇧
573,2,530.5,374,2.556451612903226,31,0.0,12.83,204.09677419354838,2.46,16.98,United Kingdom,🇬🇧
662,3,543.76,320,3.9574285714285713,32,0.0,8.26,162.97142857142856,6.98,16.25,United Kingdom,🇬🇧
665,13,5610.49,2541,3.573913043478261,47,0.0,28.0,248.4891304347826,3.14,29.53,United Kingdom,🇬🇧
674,2,139.85,117,2.5055555555555555,9,0.0,11.6,82.11111111111111,3.57,15.39,United Kingdom,🇬🇧
696,7,2066.54,1211,2.2529807692307693,92,0.0,15.59,209.4903846153846,1.76,26.67,United Kingdom,🇬🇧
729,21,9344.960000000001,8305,2.3221818181818183,139,0.0,30.82,630.9045454545454,2.04,73.06,United Kingdom,🇬🇧
582,2,614.34,281,3.2328125,26,0.0,8.78,137.9375,3.23,21.6,United Kingdom,🇬🇧
617,1,253.88,167,3.443,20,0.0,8.35,167.0,3.44,12.69,United Kingdom,🇬🇧
639,2,628.09,382,2.7308333333333334,36,0.0,11.0,180.16666666666666,2.71,16.95,United Kingdom,🇬🇧
617,1,421.45,177,5.6339999999999995,25,0.0,6.89,177.0,4.88,16.86,United Kingdom,🇬🇧
432,3,1130.2,598,2.6436619718309857,64,0.0,9.18,304.14084507042253,2.49,16.35,United Kingdom,🇬🇧
730,1,-67.5,-10,6.75,2,100.0,-5.0,-10.0,6.75,-33.75,United Kingdom,🇬🇧
639,2,1408.96,997,2.5152,72,0.0,13.29,907.1333333333333,2.52,18.44,United Kingdom,🇬🇧
441,2,323.09000000000003,159,2.8488235294117645,15,0.0,9.0,80.05882352941177,2.86,22.97,United Kingdom,🇬🇧
442,1,352.8,168,2.6045454545454545,11,0.0,15.27,168.0,2.6,32.07,United Kingdom,🇬🇧
724,16,4085.7400000000002,1379,4.072676056338029,78,0.0,9.71,147.54929577464787,4.07,19.86,United Kingdom,🇬🇧
645,5,1184.6,1072,2.019655172413793,46,0.0,13.29,250.20689655172413,2.67,13.57,United Kingdom,🇬🇧
661,4,1593.67,624,5.507954545454545,35,0.0,14.18,191.6590909090909,5.51,32.32,United Kingdom,🇬🇧
508,4,750.72,469,2.669111111111111,39,0.0,11.94,188.04444444444445,2.58,45.8,United Kingdom,🇬🇧
700,4,662.33,513,2.358857142857143,34,0.0,14.66,149.2,2.36,20.7,United Kingdom,🇬🇧
409,3,494.27,335,1.9619354838709677,27,0.0,12.71,186.93548387096774,1.87,15.78,United Kingdom,🇬🇧
598,2,409.25,283,2.235294117647059,17,0.0,16.65,185.47058823529412,2.24,55.86,United Kingdom,🇬🇧
401,1,130.95,157,1.585625,15,0.0,9.81,157.0,1.59,8.18,United Kingdom,🇬🇧
689,1,76.74000000000001,58,1.5283333333333333,6,0.0,9.67,58.0,1.53,12.79,United Kingdom,🇬🇧
593,3,384.56,112,4.3806,47,0.0,2.24,39.02,4.38,7.66,United Kingdom,🇬🇧
468,1,450.16,278,2.7842857142857147,28,0.0,9.93,278.0,2.78,16.08,United Kingdom,🇬🇧
462,3,533.11,479,4.7736363636363635,9,0.0,59.94,131.72727272727272,6.68,28.86,United Kingdom,🇬🇧
667,9,9608.61,5795,3.1501967213114757,155,0.0,16.38,835.9409836065573,3.01,28.64,United Kingdom,🇬🇧
378,1,209.89000000000001,78,3.3216129032258066,31,0.0,2.52,78.0,3.32,6.77,United Kingdom,🇬🇧
703,11,2029.73,1011,4.00062015503876,90,0.0,8.15,199.03875968992247,3.84,17.42,United Kingdom,🇬🇧
403,1,136.01,181,1.9859375000000001,32,0.0,5.66,181.0,1.99,4.25,United Kingdom,🇬🇧
437,2,-140.95999999999998,-2,70.47999999999999,2,100.0,-1.0,-1.0,70.48,-15.0,United Kingdom,🇬🇧
492,1,321.78000000000003,158,3.9433333333333334,9,0.0,4.94,158.0,3.71,35.75,United Kingdom,🇬🇧
735,19,2091.66,966,3.6258064516129034,144,0.0,3.79,63.560483870967744,3.63,9.08,United Kingdom,🇬🇧
570,2,641.13,200,5.808333333333334,39,0.0,7.03,110.25,4.47,13.93,United Kingdom,🇬🇧
384,2,412.14,215,3.6045588235294117,66,0.0,2.63,120.29411764705883,3.11,5.85,United Kingdom,🇬🇧
455,2,0.0,0,3.8375,8,0.0,0.0,0.0,3.84,16.75,United Kingdom,🇬🇧
737,2,465.84000000000003,267,2.765230769230769,65,0.0,4.19,135.5076923076923,2.48,6.47,United Kingdom,🇬🇧
700,3,434.2,145,4.224615384615385,44,0.0,2.79,50.0,4.22,9.1,United Kingdom,🇬🇧
565,3,947.98,686,2.4391463414634145,72,0.0,7.42,229.8048780487805,2.85,12.31,United Kingdom,🇬🇧
581,3,285.41,243,1.9442105263157894,17,0.0,12.79,116.36842105263158,1.94,9.9,United Kingdom,🇬🇧
735,7,1202.77,473,3.224135593220339,245,0.0,1.56,81.60677966101694,3.23,4.08,United Kingdom,🇬🇧
730,2,236.56,131,3.9115,38,0.0,2.61,76.625,3.55,6.5,United Kingdom,🇬🇧
375,2,249.89000000000001,117,2.384367816091954,80,0.0,1.34,58.62068965517241,2.38,2.48,United Kingdom,🇬🇧
534,5,1265.26,497,4.705906735751295,186,0.0,2.58,475.6269430051814,4.71,6.82,United Kingdom,🇬🇧
665,4,900.63,330,3.3968316831683167,82,0.0,2.58,85.12871287128714,3.07,7.92,United Kingdom,🇬🇧
554,1,103.95,18,5.775,18,0.0,1.0,18.0,5.78,5.78,United Kingdom,🇬🇧
576,4,431.90999999999997,344,2.259758064516129,111,0.0,2.63,123.84677419354838,2.14,5.67,United Kingdom,🇬🇧
396,3,595.26,366,2.6199999999999997,49,0.0,4.69,132.95454545454547,3.16,7.18,United Kingdom,🇬🇧
728,1,204.26,42,6.1256521739130445,23,0.0,1.83,42.0,6.13,8.88,United Kingdom,🇬🇧
414,3,646.25,444,2.2658914728682173,107,0.0,3.74,238.2325581395349,2.31,6.35,United Kingdom,🇬🇧
410,7,1360.31,762,2.4366159695817493,188,0.0,2.91,152.6615969581749,2.69,3.79,United Kingdom,🇬🇧
728,13,1910.87,638,4.133383458646617,80,0.0,5.91,69.69172932330827,3.82,11.09,United Kingdom,🇬🇧
574,3,851.33,327,3.438740157480315,116,0.0,2.77,146.21259842519686,3.4,6.75,United Kingdom,🇬🇧
525,5,722.0500000000001,232,3.371764705882353,62,0.0,2.16,50.5,3.75,6.98,United Kingdom,🇬🇧
721,2,153.59,41,3.970952380952381,20,0.0,1.95,57.142857142857146,3.97,12.63,United Kingdom,🇬🇧
660,3,251.35,159,2.2986486486486486,30,0.0,4.3,74.62162162162163,2.3,8.71,United Kingdom,🇬🇧
730,4,1904.93,664,4.757777777777778,63,0.0,9.51,221.51388888888889,4.39,42.64,United Kingdom,🇬🇧
651,2,310.47,147,5.053,10,0.0,12.72,38.4,3.73,7.85,United Kingdom,🇬🇧
568,5,921.5,58,30.16176470588235,11,0.0,2.57,12.882352941176471,11.01,59.95,United Kingdom,🇬🇧
414,3,536.04,320,2.6490677966101694,100,0.0,3.17,112.83050847457628,2.41,4.36,United Kingdom,🇬🇧
727,2,1451.41,559,5.597142857142858,38,33.333333333333336,15.51,546.6428571428571,5.29,-8.95,United Kingdom,🇬🇧
736,12,2087.97,1338,2.2458181818181817,219,0.0,4.45,178.6939393939394,2.2,5.16,United Kingdom,🇬🇧
476,19,2785.32,1125,3.203268156424581,166,0.0,3.74,95.97206703910615,3.0,7.13,United Kingdom,🇬🇧
410,1,355.45,81,5.4195652173913045,23,0.0,3.52,81.0,5.42,15.45,United Kingdom,🇬🇧
599,2,255.03,121,4.675454545454545,28,0.0,3.12,57.333333333333336,2.73,6.43,United Kingdom,🇬🇧
572,1,611.08,281,3.0281967213114753,122,0.0,2.3,281.0,3.03,5.01,United Kingdom,🇬🇧
677,17,6623.900000000001,3056,2.83744140625,244,0.0,5.37,266.2734375,2.97,10.17,United Kingdom,🇬🇧
539,1,125.65,123,2.3866666666666667,18,0.0,6.83,123.0,2.39,6.98,United Kingdom,🇬🇧
525,6,1158.66,196,6.349175257731959,63,0.0,2.02,51.47422680412371,6.35,9.63,United Kingdom,🇬🇧
361,1,218.1,490,1.035,2,0.0,165.5,490.0,2.91,109.05,United Kingdom,🇬🇧
674,15,1145.53,539,4.451048387096773,85,0.0,7.72,65.25,2.95,37.4,United Kingdom,🇬🇧
396,4,842.01,405,2.35013986013986,104,0.0,3.54,97.56643356643356,2.07,4.52,United Kingdom,🇬🇧
570,2,262.32,135,2.3698823529411763,77,0.0,1.63,67.47058823529412,2.3,2.56,United Kingdom,🇬🇧
729,11,2487.57,1231,3.0782399999999996,184,0.0,5.06,237.772,3.1,7.93,United Kingdom,🇬🇧
621,5,1131.8600000000001,536,3.806265060240964,77,0.0,6.48,169.53012048192772,3.86,12.33,United Kingdom,🇬🇧
420,3,530.86,273,2.0298550724637683,55,0.0,3.96,139.7536231884058,2.03,4.71,United Kingdom,🇬🇧
385,1,286.39,168,1.8932530120481925,81,0.0,2.44,168.0,1.89,3.45,United Kingdom,🇬🇧
498,1,196.25,123,1.9846938775510203,49,0.0,2.51,123.0,1.98,4.01,United Kingdom,🇬🇧
659,5,4283.68,2508,2.5737181663837014,426,0.0,4.27,576.3361629881155,2.64,7.41,United Kingdom,🇬🇧
648,3,433.84999999999997,229,3.1726829268292684,38,0.0,5.59,78.73170731707317,3.17,9.23,United Kingdom,🇬🇧
730,8,3195.53,2301,2.038060606060606,222,0.0,7.04,491.7878787878788,2.06,12.39,United Kingdom,🇬🇧
611,1,33.0,12,2.75,2,0.0,6.0,12.0,2.75,16.5,United Kingdom,🇬🇧
630,4,0.0,0,241.38,1,28.571428571428573,3.92,0.0,32.18,-241.38,United Kingdom,🇬🇧
609,1,101.36,27,5.897142857142858,7,0.0,3.86,27.0,5.9,14.48,United Kingdom,🇬🇧
730,17,4465.01,3307,1.9833739837398374,160,0.0,12.34,244.1910569105691,2.1,23.69,United Kingdom,🇬🇧
647,6,1199.54,503,3.5798684210526317,69,0.0,6.62,157.75,3.58,17.82,United Kingdom,🇬🇧
646,9,490.25,301,2.8725641025641027,31,0.0,10.22,218.12820512820514,2.78,18.15,United Kingdom,🇬🇧
655,4,433.75,477,2.410833333333333,15,0.0,48.63,143.125,1.84,18.48,United Kingdom,🇬🇧
684,10,2476.03,1727,2.333148148148148,84,0.0,15.91,274.23148148148147,2.44,23.21,United Kingdom,🇬🇧
727,3,628.22,251,3.170985915492958,61,0.0,3.94,89.3943661971831,3.55,7.55,United Kingdom,🇬🇧
689,13,4299.05,3217,2.5435757575757574,75,0.0,19.7,376.8181818181818,2.69,19.27,United Kingdom,🇬🇧
738,7,742.49,530,2.96,28,33.333333333333336,13.13,175.8,3.15,-19.5,United Kingdom,🇬🇧
434,1,778.49,514,2.5025714285714287,69,0.0,7.34,514.0,2.5,11.12,United Kingdom,🇬🇧
646,6,1462.38,1177,1.952808022922636,267,0.0,3.29,277.8338108882522,1.97,3.83,United Kingdom,🇬🇧
735,5,538.84,354,3.548292682926829,39,50.0,8.71,209.02439024390245,3.33,-2.95,United Kingdom,🇬🇧
409,1,251.04,158,2.682666666666667,15,0.0,10.53,158.0,2.68,16.74,United Kingdom,🇬🇧
732,2,207.85,49,4.55,6,0.0,8.17,31.0,4.55,10.62,United Kingdom,🇬🇧
625,1,71.4,12,5.95,2,0.0,6.0,12.0,5.95,35.7,United Kingdom,🇬🇧
456,2,749.0,183,4.507317073170732,54,0.0,2.23,96.08536585365853,4.51,8.39,United Kingdom,🇬🇧
385,1,127.0,60,2.1166666666666667,6,0.0,10.0,60.0,2.12,21.17,United Kingdom,🇬🇧
564,2,365.5,70,5.3125,5,0.0,8.75,40.0,5.31,29.75,United Kingdom,🇬🇧
505,5,902.4200000000001,580,2.4436170212765957,44,0.0,12.34,246.3404255319149,2.44,24.23,United Kingdom,🇬🇧
631,4,496.0,142,5.271428571428571,25,0.0,5.07,47.142857142857146,5.27,17.53,United Kingdom,🇬🇧
665,2,424.55,119,3.789285714285714,28,0.0,4.25,107.07142857142857,3.3,15.49,United Kingdom,🇬🇧
449,4,978.04,580,3.4788095238095242,32,0.0,10.83,182.88095238095238,3.56,16.09,United Kingdom,🇬🇧
427,1,394.37,251,2.2072,25,0.0,9.34,251.0,2.33,15.77,United Kingdom,🇬🇧
539,1,-4620.86,-1,4620.86,1,100.0,-1.0,-1.0,4620.86,-4620.86,United Kingdom,🇬🇧
446,5,1748.15,1087,3.8765979381443296,67,0.0,9.92,278.92783505154637,3.01,15.42,United Kingdom,🇬🇧
641,14,5824.56,2729,3.902994186046512,478,0.0,4.64,493.4287790697674,3.8,6.93,United Kingdom,🇬🇧
728,16,6017.46,1635,13.275625,94,0.0,12.54,160.59027777777777,9.56,58.02,United Kingdom,🇬🇧
672,9,3015.55,1499,4.103801169590644,64,0.0,14.59,204.12865497076024,4.07,13.9,United Kingdom,🇬🇧
736,5,892.7,268,3.937835820895522,105,0.0,2.55,77.27611940298507,4.32,5.45,United Kingdom,🇬🇧
379,1,256.55,115,5.023076923076923,13,0.0,7.9,115.0,5.36,19.73,United Kingdom,🇬🇧
422,1,165.0,100,1.65,1,0.0,100.0,100.0,1.72,165.0,United Kingdom,🇬🇧
420,1,1041.21,793,2.28445945945946,74,0.0,10.72,793.0,2.28,14.07,United Kingdom,🇬🇧
666,9,3858.2400000000002,1200,5.875751295336787,154,0.0,7.14,311.42487046632124,5.21,28.72,United Kingdom,🇬🇧
575,3,1688.15,261,8.063793103448276,19,0.0,9.0,138.86206896551724,8.06,55.37,United Kingdom,🇬🇧
625,1,-779.32,-1,779.32,1,100.0,-1.0,-1.0,779.32,-779.32,United Kingdom,🇬🇧
371,1,-1.25,-1,1.25,1,100.0,-1.0,-1.0,1.25,-1.25,United Kingdom,🇬🇧
417,8,735.3900000000001,395,2.743846153846154,29,0.0,10.18,132.05769230769232,2.83,16.03,United Kingdom,🇬🇧
443,1,107.0,28,4.0,2,0.0,12.62,28.0,3.45,53.5,United Kingdom,🇬🇧
407,2,406.3,305,1.6306666666666667,26,0.0,10.17,128.46666666666667,1.63,8.71,United Kingdom,🇬🇧
624,9,3049.19,1878,2.7034745762711863,62,0.0,13.75,261.8898305084746,2.93,19.9,United Kingdom,🇬🇧
640,4,1077.82,586,3.2382857142857144,32,0.0,14.87,205.77142857142857,3.39,28.4,United Kingdom,🇬🇧
578,4,828.21,494,2.0905405405405406,90,0.0,4.45,123.55855855855856,2.09,6.56,United Kingdom,🇬🇧
423,2,1012.22,462,2.389615384615385,21,0.0,17.87,239.0,2.56,33.51,United Kingdom,🇬🇧
588,3,612.41,690,2.2136842105263157,15,33.333333333333336,36.32,320.7368421052632,2.21,-9.95,United Kingdom,🇬🇧
643,4,853.49,300,3.059764705882353,77,0.0,4.43,94.30588235294118,3.3,5.8,United Kingdom,🇬🇧
436,4,424.79,214,3.786785714285714,27,0.0,10.4,89.07142857142857,3.51,15.34,United Kingdom,🇬🇧
428,1,81.36,24,3.39,1,0.0,24.0,24.0,3.39,81.36,United Kingdom,🇬🇧
550,1,242.06,336,1.7272727272727273,10,0.0,30.55,336.0,1.73,22.01,United Kingdom,🇬🇧
651,3,265.8,498,1.4414285714285715,12,0.0,23.59,321.85714285714283,1.62,30.23,United Kingdom,🇬🇧
724,1,360.61,251,2.201111111111111,34,0.0,6.97,251.0,2.2,10.02,United Kingdom,🇬🇧
602,2,-3224.76,-2,1612.38,1,100.0,-1.0,-1.0,1612.38,-773.5,United Kingdom,🇬🇧
576,1,552.4,309,3.7685365853658532,41,0.0,7.54,309.0,3.77,13.47,United Kingdom,🇬🇧
735,20,314.52000000000044,4694,29.747238095238092,77,0.0,23.09,534.8571428571429,16.37,39.64,United Kingdom,🇬🇧
734,4,1367.6,280,5.535714285714286,16,0.0,12.32,70.47619047619048,5.83,70.32,United Kingdom,🇬🇧
737,10,2642.33,1777,1.9969957081545064,270,15.384615384615383,3.68,259.56437768240346,2.03,-1.7,United Kingdom,🇬🇧
646,2,935.62,860,1.6201449275362318,64,0.0,12.46,498.0,1.62,13.78,United Kingdom,🇬🇧
588,6,1182.22,992,2.906041666666667,35,0.0,20.67,186.66666666666666,2.91,27.43,United Kingdom,🇬🇧
432,1,189.0,72,3.738888888888889,9,0.0,11.25,72.0,2.52,21.0,United Kingdom,🇬🇧
696,3,800.1800000000001,530,2.5904081632653058,48,0.0,10.82,199.91836734693877,2.59,14.24,United Kingdom,🇬🇧
640,4,1152.8700000000001,789,1.6387878787878787,28,0.0,23.92,376.2121212121212,1.68,38.58,United Kingdom,🇬🇧
416,2,54.15,35,4.1375,4,0.0,21.4,21.25,3.65,21.0,United Kingdom,🇬🇧
729,3,433.07,229,7.289666666666666,29,0.0,3.55,152.8,3.47,69.93,United Kingdom,🇬🇧
720,3,1593.83,856,3.4441052631578946,85,0.0,9.01,423.2315789473684,3.44,18.11,United Kingdom,🇬🇧
663,5,1421.3,865,2.3362962962962963,19,0.0,43.62,180.33333333333334,2.3,135.5,United Kingdom,🇬🇧
580,4,2393.5,1360,1.9553571428571428,22,0.0,31.9,876.7857142857143,1.8,84.41,United Kingdom,🇬🇧
728,13,2129.78,1656,6.426762295081968,184,0.0,6.79,408.4139344262295,6.43,14.38,United Kingdom,🇬🇧
396,2,610.45,245,4.61,18,0.0,21.78,122.2,3.21,25.22,United Kingdom,🇬🇧
512,3,497.25,267,2.440625,26,0.0,10.52,129.375,2.87,19.05,United Kingdom,🇬🇧
736,2,180.06,98,3.7979999999999996,4,0.0,8.08,51.6,3.46,27.3,United Kingdom,🇬🇧
382,1,176.9,76,4.929166666666666,12,0.0,6.33,76.0,4.93,14.74,United Kingdom,🇬🇧
414,1,630.77,507,2.5417073170731705,41,0.0,8.49,507.0,3.2,15.38,United Kingdom,🇬🇧
603,1,1954.99,689,3.930454545454545,44,0.0,15.66,689.0,3.93,44.43,United Kingdom,🇬🇧
549,1,13.52,8,1.69,1,0.0,11.81,8.0,3.2,13.52,United Kingdom,🇬🇧
599,5,872.41,562,2.5276,58,0.0,10.23,178.38666666666666,2.19,9.1,United Kingdom,🇬🇧
729,4,858.47,618,3.712268041237113,87,0.0,8.12,230.9278350515464,3.42,8.2,United Kingdom,🇬🇧
732,14,10935.07,5199,3.886644736842105,91,0.0,35.8,474.3092105263158,3.81,90.04,United Kingdom,🇬🇧
428,2,488.24,188,5.908387096774193,28,0.0,5.55,117.90322580645162,5.52,16.39,United Kingdom,🇬🇧
619,4,1264.05,1126,1.634126984126984,57,0.0,19.25,360.95238095238096,1.77,16.34,United Kingdom,🇬🇧
731,3,1188.33,651,3.4251948051948053,71,0.0,8.34,216.36363636363637,3.48,14.67,United Kingdom,🇬🇧
689,5,1127.13,559,2.2737288135593223,52,0.0,9.65,146.6949152542373,3.22,23.73,United Kingdom,🇬🇧
645,14,3999.0,1548,4.98531007751938,162,0.0,7.28,232.3139534883721,4.44,17.73,United Kingdom,🇬🇧
681,5,1462.95,837,9.082926829268292,27,0.0,6.95,193.73170731707316,4.35,37.69,United Kingdom,🇬🇧
627,3,465.6,328,1.728849557522124,92,0.0,3.27,118.30088495575221,1.76,4.79,United Kingdom,🇬🇧
445,1,232.85000000000002,83,3.2807692307692307,24,0.0,3.19,83.0,3.28,8.96,United Kingdom,🇬🇧
737,1,128.60000000000002,26,4.125,8,0.0,3.25,26.0,4.12,16.08,United Kingdom,🇬🇧
595,1,294.74,129,2.9414,48,0.0,2.58,129.0,2.94,5.89,United Kingdom,🇬🇧
681,6,2488.84,1722,2.569476923076923,208,0.0,4.3,378.0615384615385,2.7,9.78,United Kingdom,🇬🇧
439,6,783.21,548,2.331730769230769,73,0.0,5.26,118.17307692307692,2.27,9.2,United Kingdom,🇬🇧
738,12,2155.29,1119,2.4393333333333334,100,0.0,8.67,181.2074074074074,2.57,11.14,United Kingdom,🇬🇧
637,2,194.7,82,3.3833333333333333,6,0.0,6.23,41.0,11.77,16.22,United Kingdom,🇬🇧
725,1,228.34,93,2.717777777777778,17,0.0,5.17,93.0,2.72,12.69,United Kingdom,🇬🇧
731,3,454.54,322,2.1592307692307693,8,0.0,24.77,144.76923076923077,2.16,19.5,United Kingdom,🇬🇧
620,29,4719.14,2302,2.5008458390177353,205,0.0,4.34,88.00272851296043,2.49,8.45,United Kingdom,🇬🇧
736,11,3355.83,1932,2.4942285714285717,130,0.0,10.66,356.88,2.6,15.17,United Kingdom,🇬🇧
409,1,133.18,101,2.1185365853658538,41,0.0,2.25,101.0,2.37,3.25,United Kingdom,🇬🇧
683,6,1345.48,733,3.6994594594594594,58,0.0,8.63,187.7027027027027,3.49,18.12,United Kingdom,🇬🇧
624,1,273.35,212,1.7557142857142856,20,0.0,10.1,212.0,1.76,13.02,United Kingdom,🇬🇧
562,1,203.05,19,10.3,4,0.0,4.75,19.0,10.3,50.76,United Kingdom,🇬🇧
725,6,1402.51,493,3.966967213114754,100,0.0,3.87,96.95901639344262,3.96,14.44,United Kingdom,🇬🇧
735,4,553.17,277,3.119375,24,0.0,10.28,79.28125,4.25,22.56,United Kingdom,🇬🇧
577,1,306.0,36,8.5,1,0.0,36.0,36.0,8.5,306.0,United Kingdom,🇬🇧
525,5,669.91,403,3.4924,19,0.0,16.68,102.4,3.48,28.3,United Kingdom,🇬🇧
654,4,660.48,304,3.3065277777777777,121,0.0,1.84,85.64583333333333,3.47,6.27,United Kingdom,🇬🇧
724,4,2728.18,1477,2.504044943820225,65,0.0,14.86,453.3707865168539,3.32,32.58,United Kingdom,🇬🇧
727,8,2629.3,1178,2.802,27,18.181818181818183,16.67,205.6153846153846,2.48,-7.95,United Kingdom,🇬🇧
396,2,2249.97,1475,2.618872180451128,133,25.0,11.27,1464.8947368421052,2.76,-3.25,United Kingdom,🇬🇧
733,29,6887.46,3113,2.835840807174888,382,0.0,3.55,187.8957399103139,2.84,7.65,United Kingdom,🇬🇧
737,1,221.53,113,3.203333333333333,12,0.0,9.42,113.0,3.2,18.46,United Kingdom,🇬🇧
385,1,128.45,35,3.85,4,0.0,8.75,35.0,3.85,32.11,United Kingdom,🇬🇧
507,8,1075.29,441,2.8103125,17,0.0,14.34,105.375,2.75,24.86,United Kingdom,🇬🇧
737,14,3952.79,2084,2.914927536231884,166,17.391304347826086,8.08,204.96376811594203,3.03,-2.95,United Kingdom,🇬🇧
674,10,3705.73,2632,2.392619926199262,193,0.0,9.52,540.0442804428044,2.35,11.05,United Kingdom,🇬🇧
592,1,235.88,114,3.053076923076923,13,0.0,8.77,114.0,3.05,18.14,United Kingdom,🇬🇧
423,1,100.2,60,1.775,4,0.0,10.95,60.0,2.37,25.05,United Kingdom,🇬🇧
724,6,1224.39,1067,2.7675384615384617,54,0.0,11.83,284.24615384615385,4.8,27.45,United Kingdom,🇬🇧
554,10,2636.9,1214,3.7537267080745345,128,0.0,7.26,185.38509316770185,3.94,9.74,United Kingdom,🇬🇧
429,2,363.66,190,2.3739583333333334,84,0.0,2.16,99.66666666666667,2.46,3.37,Spain,🇪🇸
540,3,591.07,125,6.132222222222222,10,0.0,6.94,50.333333333333336,6.13,29.95,United Kingdom,🇬🇧
532,1,582.17,317,3.178,40,0.0,7.92,317.0,3.18,14.55,United Kingdom,🇬🇧
549,3,885.32,360,4.275483870967742,28,0.0,16.1,154.06451612903226,3.47,16.84,United Kingdom,🇬🇧
721,1,424.3,471,1.6868750000000001,32,0.0,14.72,471.0,1.69,13.26,United Kingdom,🇬🇧
423,1,474.03000000000003,149,4.546842105263158,19,0.0,7.84,149.0,4.55,24.95,United Kingdom,🇬🇧
388,1,481.58000000000004,153,4.553725490196078,51,0.0,3.0,153.0,4.55,9.44,United Kingdom,🇬🇧
676,6,5232.89,2693,2.980267175572519,199,0.0,10.6,702.3091603053435,3.2,20.38,United Kingdom,🇬🇧
663,1,174.95,31,5.25,9,0.0,3.44,31.0,5.25,19.44,United Kingdom,🇬🇧
497,2,410.42,200,3.1904347826086954,22,0.0,5.4,100.04347826086956,2.47,15.39,United Kingdom,🇬🇧
609,2,336.6,86,3.9770270270270274,32,0.0,2.78,42.86486486486486,4.27,10.58,United Kingdom,🇬🇧
424,1,227.97,299,1.2794736842105263,19,0.0,12.1,299.0,1.64,12.0,United Kingdom,🇬🇧
502,1,197.57,130,1.9951063829787232,44,0.0,2.77,130.0,2.0,4.2,United Kingdom,🇬🇧
697,8,2092.16,814,4.185847953216374,125,0.0,4.76,185.7953216374269,4.19,17.42,United Kingdom,🇬🇧
734,8,1809.39,497,5.456976744186047,76,0.0,6.71,166.47674418604652,5.2,28.94,United Kingdom,🇬🇧
647,1,389.78,392,1.5346808510638297,47,0.0,8.34,392.0,1.53,8.29,United Kingdom,🇬🇧
402,1,314.74,106,3.7366666666666664,12,0.0,8.83,106.0,3.74,26.23,United Kingdom,🇬🇧
499,3,432.18,288,1.6486956521739131,19,0.0,12.27,109.73913043478261,1.72,14.57,United Kingdom,🇬🇧
572,2,631.87,430,2.012941176470588,31,0.0,15.72,213.58823529411765,1.96,12.08,United Kingdom,🇬🇧
464,6,1218.98,724,2.5370916334661353,183,0.0,3.19,149.39043824701196,2.15,6.88,United Kingdom,🇬🇧
